id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos
151,1204467,2253934,camara,204467,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1
151,1204533,2253934,camara,204533,Deputado,camara,Prop. Original / Apensada,PLEN,0.25,1
151,174439,2253934,camara,74439,Deputado,camara,Requerimento,MESA,0.2,1
151,174439,2253934,camara,74439,Deputado,camara,Requerimento,NAJUR(SGM),0.2,1
151,174439,2253934,camara,74439,Deputado,camara,Requerimento,SEPRO,0.2,1
151,1160528,2253934,camara,160528,Deputado,camara,Requerimento,NAJUR(SGM),0.2,1
151,1204377,2253934,camara,204377,Deputado,camara,Requerimento,NAJUR(SGM),0.2,1
151,1204429,2253934,camara,204429,Deputado,camara,Requerimento,MESA,0.2,1
151,1204467,2253934,camara,204467,Deputado,camara,Requerimento,NAJUR(SGM),0.2,1
151,1204533,2253934,camara,204533,Deputado,camara,Requerimento,NAJUR(SGM),0.2,1
683,1178925,2253947,camara,178925,Deputado,camara,Requerimento,NAJUR(SGM),1,1
683,166179,2253947,camara,66179,Deputado,camara,Prop. Original / Apensada,MESA,0.2,1
683,166179,2253947,camara,66179,Deputado,camara,Requerimento,MESA,0.2,1
683,173486,2253947,camara,73486,Deputado,camara,Prop. Original / Apensada,MESA,0.2,1
683,173486,2253947,camara,73486,Deputado,camara,Requerimento,MESA,0.2,1
683,1178994,2253947,camara,178994,Deputado,camara,Prop. Original / Apensada,MESA,0.2,1
683,1178994,2253947,camara,178994,Deputado,camara,Requerimento,MESA,0.2,1
683,1204459,2253947,camara,204459,Deputado,camara,Prop. Original / Apensada,MESA,0.2,1
683,1204459,2253947,camara,204459,Deputado,camara,Requerimento,MESA,0.2,1
683,1204466,2253947,camara,204466,Deputado,camara,Prop. Original / Apensada,MESA,0.2,1
683,1204466,2253947,camara,204466,Deputado,camara,Requerimento,MESA,0.2,1
683,166179,2253947,camara,66179,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
683,173486,2253947,camara,73486,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
683,1164360,2253947,camara,164360,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
683,1178994,2253947,camara,178994,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
683,1204459,2253947,camara,204459,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
683,1204466,2253947,camara,204466,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
833,1204515,2253954,camara,204515,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
833,1204515,2253954,camara,204515,Deputado,camara,Requerimento,NAJUR(SGM),1,1
642,1204525,2253967,camara,204525,Deputado,camara,Prop. Original / Apensada,CCP,1,1
642,1204525,2253967,camara,204525,Deputado,camara,Requerimento,NAJUR(SGM),1,1
642,1139285,2253967,camara,139285,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1
642,1204542,2253967,camara,204542,Deputado,camara,Prop. Original / Apensada,CCP,0.5,1
769,1204426,2253977,camara,204426,Deputado,camara,Prop. Original / Apensada,CCP,1,1
769,1204426,2253977,camara,204426,Deputado,camara,Requerimento,NAJUR(SGM),1,1
753,174784,2254011,camara,74784,Deputado,camara,Requerimento,MESA,3.142857142857143,13
753,1204407,2254011,camara,204407,Deputado,camara,Requerimento,MESA,3.142857142857143,13
753,1204535,2254011,camara,204535,Deputado,camara,Requerimento,MESA,3.142857142857143,13
753,1178925,2254011,camara,178925,Deputado,camara,Requerimento,MESA,0.5,2
753,173943,2254011,camara,73943,Deputado,camara,Requerimento,MESA,0.39285714285714285,2
753,174848,2254011,camara,74848,Deputado,camara,Requerimento,MESA,0.39285714285714285,2
753,1204466,2254011,camara,204466,Deputado,camara,Requerimento,MESA,0.39285714285714285,2
753,174057,2254011,camara,74057,Deputado,camara,Requerimento,MESA,0.25,1
753,174398,2254011,camara,74398,Deputado,camara,Requerimento,MESA,0.25,1
753,1139285,2254011,camara,139285,Deputado,camara,Requerimento,MESA,0.25,1
753,1204357,2254011,camara,204357,Deputado,camara,Requerimento,MESA,0.25,1
753,1204453,2254011,camara,204453,Deputado,camara,Requerimento,MESA,0.25,1
753,1204468,2254011,camara,204468,Deputado,camara,Requerimento,MESA,0.25,1
753,1204509,2254011,camara,204509,Deputado,camara,Requerimento,MESA,0.25,1
753,1160639,2254011,camara,160639,Deputado,camara,Requerimento,MESA,0.14285714285714285,1
753,173531,2254011,camara,73531,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,174784,2254011,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,176874,2254011,camara,76874,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,1134812,2254011,camara,134812,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,1152605,2254011,camara,152605,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,1204407,2254011,camara,204407,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,1204509,2254011,camara,204509,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,1204535,2254011,camara,204535,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
753,1205548,2254011,camara,205548,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
663,1204499,2254029,camara,204499,Deputado,camara,Prop. Original / Apensada,CTASP,1,1
259,1160511,2254032,camara,160511,Deputado,camara,Prop. Original / Apensada,CCP,1,1
240,174371,2254043,camara,74371,Deputado,camara,Prop. Original / Apensada,MESA,1,1
260,1204544,2254060,camara,204544,Deputado,camara,Prop. Original / Apensada,MESA,1,1
891,1204359,2254075,camara,204359,Deputado,camara,Requerimento,COAPP(SGM),2,2
891,1204559,2254075,camara,204559,Deputado,camara,Requerimento,SEPRO,1,1
744,174158,2254202,camara,74158,Deputado,camara,Prop. Original / Apensada,MESA,1,1
744,174158,2254202,camara,74158,Deputado,camara,Requerimento,NAJUR(SGM),1,1
666,1204386,2254222,camara,204386,Deputado,camara,Requerimento,NAJUR(SGM),2.783333333333333,5
666,1204499,2254222,camara,204499,Deputado,camara,Requerimento,NAJUR(SGM),2.783333333333333,5
666,1204544,2254222,camara,204544,Deputado,camara,Requerimento,NAJUR(SGM),1.2833333333333332,4
666,173486,2254222,camara,73486,Deputado,camara,Prop. Original / Apensada,CCP,1,1
666,176874,2254222,camara,76874,Deputado,camara,Parecer,PLEN,1,1
666,1160635,2254222,camara,160635,Deputado,camara,Prop. Original / Apensada,CCP,1,1
666,1204544,2254222,camara,204544,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
666,1204487,2254222,camara,204487,Deputado,camara,Requerimento,NAJUR(SGM),0.95,3
666,1204372,2254222,camara,204372,Deputado,camara,Requerimento,NAJUR(SGM),0.2,1
680,1146788,2254252,camara,146788,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
680,1132504,2254252,camara,132504,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
680,1146788,2254252,camara,146788,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
680,1160541,2254252,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
680,1178857,2254252,camara,178857,Deputado,camara,Requerimento,COAPP(SGM),0.25,1
715,1141422,2254253,camara,141422,Deputado,camara,Parecer,PLEN,5,5
715,174439,2254253,camara,74439,Deputado,camara,Emenda,MESA,1.8095238095238095,7
715,1132504,2254253,camara,132504,Deputado,camara,Emenda,MESA,1.8095238095238095,7
715,1160511,2254253,camara,160511,Deputado,camara,Emenda,MESA,1.8095238095238095,7
715,174693,2254253,camara,74693,Deputado,camara,Outros,MESA,1,1
715,1141422,2254253,camara,141422,Deputado,camara,Emenda,MESA,1,1
715,1141422,2254253,camara,141422,Deputado,camara,Emenda,PLEN,1,1
715,1141422,2254253,camara,141422,Deputado,camara,Prop. Original / Apensada,CEDI,1,1
715,1141422,2254253,camara,141422,Deputado,camara,Requerimento,NATEC(SGM),1,1
715,1160541,2254253,camara,160541,Deputado,camara,Emenda,MESA,1,1
715,1204381,2254253,camara,204381,Deputado,camara,Emenda,MESA,1,1
715,174262,2254253,camara,74262,Deputado,camara,Emenda,MESA,0.75,3
715,1160508,2254253,camara,160508,Deputado,camara,Emenda,MESA,0.25,1
715,174160,2254253,camara,74160,Deputado,camara,Emenda,MESA,0.14285714285714285,1
715,1178873,2254253,camara,178873,Deputado,camara,Emenda,MESA,0.14285714285714285,1
715,1178986,2254253,camara,178986,Deputado,camara,Emenda,MESA,0.14285714285714285,1
715,1204480,2254253,camara,204480,Deputado,camara,Emenda,MESA,0.14285714285714285,1
678,174655,2254259,camara,74655,Deputado,camara,Parecer,PLEN,7,7
678,1204406,2254259,camara,204406,Deputado,camara,Requerimento,MESA,1.1666666666666665,3
678,173486,2254259,camara,73486,Deputado,camara,Prop. Original / Apensada,CCP,1,1
678,173486,2254259,camara,73486,Deputado,camara,Requerimento,NAJUR(SGM),1,1
678,174655,2254259,camara,74655,Deputado,camara,Parecer,CSSF,1,1
678,174655,2254259,camara,74655,Deputado,camara,Parecer,MESA,1,1
678,174693,2254259,camara,74693,Deputado,camara,Outros,MESA,1,1
678,1178925,2254259,camara,178925,Deputado,camara,Requerimento,COAPP(SGM),1,1
678,1204381,2254259,camara,204381,Deputado,camara,Emenda,MESA,1,1
678,1204466,2254259,camara,204466,Deputado,camara,Prop. Original / Apensada,CCP,1,1
678,1204466,2254259,camara,204466,Deputado,camara,Requerimento,SEPRO,1,1
678,181297,2254259,camara,81297,Deputado,camara,Requerimento,MESA,0.8333333333333333,2
678,1204518,2254259,camara,204518,Deputado,camara,Requerimento,MESA,0.6666666666666666,2
678,181297,2254259,camara,81297,Deputado,camara,Requerimento,NAJUR(SGM),0.6166666666666667,3
678,190842,2254259,camara,90842,Deputado,camara,Requerimento,NAJUR(SGM),0.6166666666666667,3
678,1204406,2254259,camara,204406,Deputado,camara,Requerimento,NAJUR(SGM),0.6166666666666667,3
678,1204518,2254259,camara,204518,Deputado,camara,Requerimento,NAJUR(SGM),0.6166666666666667,3
678,174262,2254259,camara,74262,Deputado,camara,Emenda,MESA,0.5,2
678,174439,2254259,camara,74439,Deputado,camara,Emenda,MESA,0.5,2
678,1132504,2254259,camara,132504,Deputado,camara,Emenda,MESA,0.5,2
678,1160511,2254259,camara,160511,Deputado,camara,Emenda,MESA,0.5,2
678,1178857,2254259,camara,178857,Deputado,camara,Requerimento,NAJUR(SGM),0.3666666666666667,2
678,190842,2254259,camara,90842,Deputado,camara,Requerimento,MESA,0.3333333333333333,1
678,181297,2254259,camara,81297,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1
678,190842,2254259,camara,90842,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1
678,1204406,2254259,camara,204406,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1
678,1204518,2254259,camara,204518,Deputado,camara,Prop. Original / Apensada,MESA,0.25,1
678,1204376,2254259,camara,204376,Deputado,camara,Requerimento,NAJUR(SGM),0.16666666666666666,1
678,181297,2254259,camara,81297,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,1160541,2254259,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,1178857,2254259,camara,178857,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,1204406,2254259,camara,204406,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,1204450,2254259,camara,204450,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,1204518,2254259,camara,204518,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,1204546,2254259,camara,204546,Deputado,camara,Requerimento,COAPP(SGM),0.14285714285714285,1
678,174262,2254259,camara,74262,Deputado,camara,Emenda,PLEN,0.1,1
678,174439,2254259,camara,74439,Deputado,camara,Emenda,PLEN,0.1,1
678,1132504,2254259,camara,132504,Deputado,camara,Emenda,PLEN,0.1,1
678,1141391,2254259,camara,141391,Deputado,camara,Emenda,PLEN,0.1,1
678,1160541,2254259,camara,160541,Deputado,camara,Emenda,PLEN,0.1,1
678,1164360,2254259,camara,164360,Deputado,camara,Emenda,PLEN,0.1,1
678,1178966,2254259,camara,178966,Deputado,camara,Emenda,PLEN,0.1,1
678,1204404,2254259,camara,204404,Deputado,camara,Emenda,PLEN,0.1,1
678,1204406,2254259,camara,204406,Deputado,camara,Emenda,PLEN,0.1,1
678,1204466,2254259,camara,204466,Deputado,camara,Emenda,PLEN,0.1,1
929,1204359,2254312,camara,204359,Deputado,camara,Requerimento,COAPP(SGM),1,1
662,1160673,2254357,camara,160673,Deputado,camara,Prop. Original / Apensada,CTASP,1,1
646,1160570,2254432,camara,160570,Deputado,camara,Prop. Original / Apensada,CCP,1,1
667,1204556,2254446,camara,204556,Deputado,camara,Prop. Original / Apensada,CESPO,1,1
261,1204521,2254457,camara,204521,Deputado,camara,Prop. Original / Apensada,MESA,1,1
674,1154178,2254462,camara,154178,Deputado,camara,Prop. Original / Apensada,CCP,1,1
674,1154178,2254462,camara,154178,Deputado,camara,Requerimento,NAJUR(SGM),1,1
674,1204528,2254462,camara,204528,Deputado,camara,Requerimento,SEPRO,1,1
640,1178839,2254493,camara,178839,Deputado,camara,Prop. Original / Apensada,CCP,1,1
794,1178861,2254529,camara,178861,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
794,1178925,2254529,camara,178925,Deputado,camara,Requerimento,NAJUR(SGM),1,1
673,1108338,2254556,camara,108338,Deputado,camara,Prop. Original / Apensada,CCP,1,1
246,1204546,2254585,camara,204546,Deputado,camara,Prop. Original / Apensada,MESA,1,1
637,1204541,2254703,camara,204541,Deputado,camara,Prop. Original / Apensada,CCP,1,1
637,1204541,2254703,camara,204541,Deputado,camara,Requerimento,NAJUR(SGM),1,1
636,173531,2254715,camara,73531,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,174784,2254715,camara,74784,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,176874,2254715,camara,76874,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,1134812,2254715,camara,134812,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,1152605,2254715,camara,152605,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,1204407,2254715,camara,204407,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,1204509,2254715,camara,204509,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,1204535,2254715,camara,204535,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
636,1205548,2254715,camara,205548,Deputado,camara,Prop. Original / Apensada,CCP,0.1111111111111111,1
635,1141421,2254725,camara,141421,Deputado,camara,Requerimento,NAJUR(SGM),2,2
635,1204414,2254725,camara,204414,Deputado,camara,Requerimento,SEPRO,1,1
643,1204550,2254726,camara,204550,Deputado,camara,Prop. Original / Apensada,CCP,1,1
650,1204499,2254728,camara,204499,Deputado,camara,Prop. Original / Apensada,CCP,1,1
650,1133439,2254728,camara,133439,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1
650,1133439,2254728,camara,133439,Deputado,camara,Requerimento,MESA,0.5,1
650,1141411,2254728,camara,141411,Deputado,camara,Prop. Original / Apensada,MESA,0.5,1
650,1141411,2254728,camara,141411,Deputado,camara,Requerimento,MESA,0.5,1
633,1178927,2254729,camara,178927,Deputado,camara,Prop. Original / Apensada,MESA,1,1
633,1178927,2254729,camara,178927,Deputado,camara,Requerimento,MESA,1,1
641,1133439,2254732,camara,133439,Deputado,camara,Prop. Original / Apensada,MESA,1,1
247,173531,2254751,camara,73531,Deputado,camara,Prop. Original / Apensada,MESA,1,1
247,173531,2254751,camara,73531,Deputado,camara,Requerimento,MESA,1,1
665,1204407,2254752,camara,204407,Deputado,camara,Requerimento,NAJUR(SGM),0.3611111111111111,2
665,1204535,2254752,camara,204535,Deputado,camara,Requerimento,NAJUR(SGM),0.3611111111111111,2
665,1205548,2254752,camara,205548,Deputado,camara,Requerimento,NAJUR(SGM),0.3611111111111111,2
665,1204407,2254752,camara,204407,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
665,1204535,2254752,camara,204535,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
665,1205548,2254752,camara,205548,Deputado,camara,Prop. Original / Apensada,PLEN,0.3333333333333333,1
665,1141411,2254752,camara,141411,Deputado,camara,Requerimento,NAJUR(SGM),0.25,1
665,173531,2254752,camara,73531,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
665,174784,2254752,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
665,176874,2254752,camara,76874,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
665,1134812,2254752,camara,134812,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
665,1152605,2254752,camara,152605,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
665,1204509,2254752,camara,204509,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
639,1204499,2254756,camara,204499,Deputado,camara,Prop. Original / Apensada,CCP,1,1
664,1141508,2254777,camara,141508,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
664,1141508,2254777,camara,141508,Deputado,camara,Requerimento,NAJUR(SGM),0.25,1
664,1178931,2254777,camara,178931,Deputado,camara,Requerimento,NAJUR(SGM),0.25,1
664,1204542,2254777,camara,204542,Deputado,camara,Requerimento,NAJUR(SGM),0.25,1
664,1206231,2254777,camara,206231,Deputado,camara,Requerimento,NAJUR(SGM),0.25,1
824,1204528,2254782,camara,204528,Deputado,camara,Requerimento,NAJUR(SGM),1,1
824,1156190,2254782,camara,156190,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
824,1204461,2254782,camara,204461,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
824,1204516,2254782,camara,204516,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
824,1204519,2254782,camara,204519,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
824,1204528,2254782,camara,204528,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
824,1204532,2254782,camara,204532,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
918,1204377,2254805,camara,204377,Deputado,camara,Requerimento,MESA,1.6666666666666667,4
918,1204366,2254805,camara,204366,Deputado,camara,Requerimento,MESA,1.1666666666666667,2
918,173466,2254805,camara,73466,Deputado,camara,Requerimento,MESA,0.6666666666666666,2
918,1204466,2254805,camara,204466,Deputado,camara,Requerimento,MESA,0.6666666666666666,2
918,1204484,2254805,camara,204484,Deputado,camara,Requerimento,MESA,0.6666666666666666,2
918,173466,2254805,camara,73466,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
918,1204366,2254805,camara,204366,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
918,1204377,2254805,camara,204377,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
918,1204429,2254805,camara,204429,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
918,1204429,2254805,camara,204429,Deputado,camara,Requerimento,MESA,0.16666666666666666,1
918,1204466,2254805,camara,204466,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
918,1204484,2254805,camara,204484,Deputado,camara,Prop. Original / Apensada,PLEN,0.16666666666666666,1
638,173531,2254808,camara,73531,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
638,174784,2254808,camara,74784,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
638,176874,2254808,camara,76874,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
638,1134812,2254808,camara,134812,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
638,1152605,2254808,camara,152605,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
638,1204407,2254808,camara,204407,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
638,1204509,2254808,camara,204509,Deputado,camara,Requerimento,NAJUR(SGM),0.1111111111111111,1
