cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
NA,4,Paulo Rocha,PT,PA,Titular,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,4,Zenaide Maia,PROS,RN,Suplente,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5,Lucas Barreto,PSD,AP,Titular,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5,Nelsinho Trad,PSD,MS,Suplente,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5,Sérgio Petecão,PSD,AC,Titular,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,5,Otto Alencar,PSD,BA,Suplente,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,6,Chico Rodrigues,DEM,RR,Titular,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,6,Zequinha Marinho,PSC,PA,Suplente,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3806.jpg
NA,6,Jayme Campos,DEM,MT,Titular,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg
NA,6,Wellington Fagundes,PR,MT,Suplente,CRA,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,1,Renan Calheiros,MDB,AL,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,1,Confúcio Moura,MDB,RO,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,1,Eduardo Gomes,MDB,TO,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,1,Dário Berger,MDB,SC,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,1,Daniella Ribeiro,PP,PB,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,1,Luiz do Carmo,MDB,GO,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
PRESIDENTE,1,Vanderlan Cardoso,PP,GO,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,1,Mailza Gomes,PP,AC,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg
NA,2,Izalci Lucas,PSDB,DF,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,2,Mara Gabrilli,PSDB,SP,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,2,Rodrigo Cunha,PSDB,AL,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,2,Plínio Valério,PSDB,AM,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,2,Oriovisto Guimarães,PODE,PR,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,2,Styvenson Valentim,PODE,RN,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
VICE-PRESIDENTE,2,Juíza Selma,PSL,MT,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,2,Major Olimpio,PSL,SP,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,3,VAGO,NA,NA,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,3,Flávio Arns,REDE,PR,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,3,Marcos do Val,CIDADANIA,ES,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,3,Kátia Abreu,PDT,TO,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg
NA,3,Weverton,PDT,MA,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,3,    ,NA,NA,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,4,Jean Paul Prates,PT,RN,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,4,Renilde Bulhões,PROS,AL,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5561.jpg
NA,4,Paulo Rocha,PT,PA,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,4,Rogério Carvalho,PT,SE,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5,Arolde de Oliveira,PSD,RJ,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,5,Carlos Viana,PSD,MG,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5,Angelo Coronel,PSD,BA,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5,Sérgio Petecão,PSD,AC,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,6,Chico Rodrigues,DEM,RR,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,6,    ,NA,NA,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,6,Wellington Fagundes,PR,MT,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,6,    ,NA,NA,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
PRESIDENTE,1,Mecias de Jesus,PRB,RR,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg
NA,1,Marcelo Castro,MDB,PI,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,1,Marcio Bittar,MDB,AC,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,1,    ,NA,NA,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,1,    ,NA,NA,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,1,    ,NA,NA,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,2,Styvenson Valentim,PODE,RN,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,2,Eduardo Girão,PODE,CE,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,2,    ,NA,NA,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,2,    ,NA,NA,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,3,    ,NA,NA,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,3,    ,NA,NA,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,3,    ,NA,NA,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,3,    ,NA,NA,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,4,Rogério Carvalho,PT,SE,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,4,Zenaide Maia,PROS,RN,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5,Irajá,PSD,TO,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5385.jpg
NA,5,Arolde de Oliveira,PSD,RJ,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
VICE-PRESIDENTE,6,Zequinha Marinho,PSC,PA,Titular,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3806.jpg
NA,6,Wellington Fagundes,PR,MT,Suplente,CSF,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,1,Fernando Bezerra Coelho,MDB,PE,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,1,Renan Calheiros,MDB,AL,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,1,Dário Berger,MDB,SC,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,1,Eduardo Braga,MDB,AM,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
NA,1,Marcio Bittar,MDB,AC,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,1,VAGO,NA,NA,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,1,Ciro Nogueira,PP,PI,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,1,    ,NA,NA,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
PRESIDENTE,2,Rodrigo Cunha,PSDB,AL,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,2,Izalci Lucas,PSDB,DF,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,2,Mara Gabrilli,PSDB,SP,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,2,Roberto Rocha,PSDB,MA,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,2,Eduardo Girão,PODE,CE,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,2,Rose de Freitas,PODE,ES,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,2,Juíza Selma,PSL,MT,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,2,Major Olimpio,PSL,SP,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,3,Jorge Kajuru,PSB,GO,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,3,Fabiano Contarato,REDE,ES,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg
NA,3,Weverton,PDT,MA,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,3,Eliziane Gama,CIDADANIA,MA,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,3,Cid Gomes,PDT,CE,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4,Humberto Costa,PT,PE,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,4,Paulo Rocha,PT,PA,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,4,Telmário Mota,PROS,RR,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,4,Rogério Carvalho,PT,SE,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5,Angelo Coronel,PSD,BA,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5,Carlos Viana,PSD,MG,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5,Otto Alencar,PSD,BA,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,5,Omar Aziz,PSD,AM,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg
VICE-PRESIDENTE,6,Rodrigo Pacheco,DEM,MG,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,6,Jorginho Mello,PR,SC,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,6,Wellington Fagundes,PR,MT,Titular,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,6,    ,NA,NA,Suplente,CTFC,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
VICE-PRESIDENTE,1,Nelsinho Trad,PSD,MS,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,2,Eduardo Braga,MDB,AM,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4,Daniella Ribeiro,PP,PB,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,5,    ,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,6,Marcos do Val,CIDADANIA,ES,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
PRESIDENTE,7,Eduardo Bolsonaro,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5647.jpg
NA,8,Aguinaldo Ribeiro,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5280.jpg
NA,9,Jandira Feghali,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador769.jpg
NA,10,    ,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,11,    ,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador.jpg
NA,12,Edio Lopes,NA,NA,Titular,CCAI,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4698.jpg
PRESIDENTE,1,Marcelo Castro,MDB,PI,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,1,Eduardo Gomes,MDB,TO,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,1,Luiz do Carmo,MDB,GO,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,1,Mecias de Jesus,PRB,RR,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg
NA,1,Vanderlan Cardoso,PP,GO,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,1,Daniella Ribeiro,PP,PB,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,2,Izalci Lucas,PSDB,DF,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,2,Mara Gabrilli,PSDB,SP,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,2,Elmano Férrer,PODE,PI,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg
NA,2,Oriovisto Guimarães,PODE,PR,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,2,Flávio Bolsonaro,PSL,RJ,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg
NA,2,Soraya Thronicke,PSL,MS,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,3,Veneziano Vital do Rêgo,PSB,PB,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,3,Randolfe Rodrigues,REDE,AP,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,3,Kátia Abreu,PDT,TO,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg
NA,3,Alessandro Vieira,CIDADANIA,SE,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,4,Angelo Coronel,PSD,BA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,4,Carlos Viana,PSD,MG,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5,Jean Paul Prates,PT,RN,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5,Jaques Wagner,PT,BA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,6,Wellington Fagundes,PR,MT,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,6,Zequinha Marinho,PSC,PA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3806.jpg
NA,7,Felipe Francischini,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6107.jpg
NA,7,Gurgel,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6147.jpg
NA,7,Filipe Barros,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6118.jpg
NA,7,Delegado Waldir,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5402.jpg
NA,7,Joice Hasselmann,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6247.jpg
NA,7,Dra. Soraya Manato,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6040.jpg
NA,7,Cacá Leão,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5648.jpg
NA,7,Jaqueline Cassol,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6044.jpg
NA,7,Hiran Gonçalves,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5793.jpg
NA,7,Ronaldo Carletto,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5696.jpg
NA,7,Domingos Neto,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5234.jpg
NA,7,Marx Beltrão,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5679.jpg
NA,7,Misael Varella,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5730.jpg
NA,7,Evandro Roman,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5765.jpg
NA,7,Hildo Rocha,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,7,Flaviano Melo,MDB,AC,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador24.jpg
NA,7,Lucio Mosquini,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5788.jpg
NA,7,Hercílio Coelho Diniz,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6240.jpg
NA,7,Vicentinho Júnior,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5658.jpg
NA,7,Júnior Mano,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6251.jpg
NA,7,Josimar Maranhãozinho,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6264.jpg
NA,7,João Carlos Bacelar,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4573.jpg
NA,7,Jhonatan de Jesus,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5330.jpg
NA,7,Gilberto Abramo,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6193.jpg
NA,7,Márcio Marinho,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4807.jpg
NA,7,Silvio Costa Filho,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6130.jpg
NA,7,Carlos Henrique Gaguim,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5827.jpg
NA,7,Efraim Filho,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4642.jpg
NA,7,Paulo Azi,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5695.jpg
NA,7,Juscelino Filho,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5721.jpg
NA,7,Celso Sabino,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6197.jpg
NA,7,Adolfo Viana,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6261.jpg
NA,7,Rodrigo de Castro,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4630.jpg
NA,7,Samuel Moreira,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5824.jpg
NA,7,Nivaldo Albuquerque,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5862.jpg
NA,7,Pedro Augusto Bezerra,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6041.jpg
NA,8,André Figueiredo,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4320.jpg
NA,8,Leônidas Cristino,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3855.jpg
NA,8,Dagoberto Nogueira,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4632.jpg
NA,8,Weliton Prado,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5262.jpg
NA,8,Aluisio Mendes,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5716.jpg
NA,8,Ricardo Teobaldo,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5755.jpg
NA,8,Genecias Noronha,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5233.jpg
NA,8,Aureo Ribeiro,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5321.jpg
NA,8,Orlando Silva,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5821.jpg
NA,8,Alice Portugal,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3850.jpg
NA,9,Vander Loubet,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3800.jpg
NA,9,Beto Faro,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4639.jpg
NA,9,Zeca Dirceu,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5300.jpg
NA,9,Nelson Pellegrino,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador595.jpg
NA,9,Bohn Gass,NA,NA,Titular,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5338.jpg
NA,9,Zé Carlos,NA,NA,Suplente,CMO,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5724.jpg
