id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo
2249918,PL,1990,"Altera o Decreto-Lei nº 5.452, de 1º de maio de 1943, que aprova a Consolidação das Leis do Trabalho; a Lei nº 8.112, de 11 de dezembro de 1990 que dispõe sobre o regime jurídicos dos servidores públicos civis da União, autarquias e das fundações públicas federais; a Lei nº 8.270, de 17 de dezembro de 1991 que dispõe sobre reajuste da remuneração dos servidores públicos, correge a reestrutura tabelas de vencimentos, e dá outras providências; Altera a Lei nº 8.443, de 16 de julho de 1992  que dispõe sobre a Lei Orgânica do Tribunal de Contas da União dá outras providências para dispor sobre os critérios de concessão do adicional de periculosidade aos empregados e servidores públicos que atuem diretamente no controle, prevenção e atendimento ao coronavírus – COVID-19 e dá outras providências. ",2020-04-17T09:11:00Z,camara,camara,Rejane Dias,PI,PT,Indefinido,Indefinido,NA,NA,684
2254870,PL,3216,Suspende até 31/12/2020 o reajuste dos medicamentos. ,2020-06-09T15:12:00Z,camara,camara,Eduardo da Fonte,PE,PP,Indefinido,Indefinido,NA,NA,685
2253617,PL,2861,"Prorroga por 3 (três) meses o auxílio emergencial de que trata o art. 2º da lei 13.982, de 2 de abril de 2020. ",2020-05-25T13:08:00Z,camara,camara,Eduardo Bismarck,CE,PDT,Indefinido,Indefinido,NA,NA,686
2253575,PL,2843,"Estabelece que os templos e igrejas de qualquer culto religioso são considerados como atividade essencial em períodos de calamidade pública, bem como em emergência de saúde pública, em todo o país. ",2020-05-22T14:40:00Z,camara,camara,Coronel Chrisóstomo,RO,PSL,Prioridade,Conclusiva,NA,NA,687
2252093,PL,2539,Considera as atividades religiosas como essencial ao atendimento das necessidades da comunidade em circunstância que justifique a decretação de estado de emergência ou calamidade ,2020-05-11T16:11:00Z,camara,camara,Carlos Gomes,RS,REPUBLICANOS,Prioridade,Conclusiva,NA,NA,688
2249922,PL,1995,"Estabelece as Igrejas, os templos religiosos de qualquer culto e as Comunidades Missionárias como
atividade essencial para efeito de políticas públicas no âmbito do Poder Executivo. ",2020-04-17T10:11:00Z,camara,camara,David Soares+Maria Rosas+Rosangela Gomes,SP+SP+RJ,DEM+REPUBLICANOS+REPUBLICANOS,Prioridade,Conclusiva,NA,NA,689
2252169,PL,2558,"Altera a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa) para inserir inciso ao art. 10, tipificar Ato de Improbidade Administrativa em estado de calamidade pública causada por pandemia, acrescentando inciso ao art. 12, definindo sua pena. ",2020-05-12T09:48:00Z,camara,camara,Bia Cavassa+Mara Rocha,MS+AC,PSDB+PSDB,Ordinária,Plenário,NA,NA,690
2252661,PL,2651,"Altera o Decreto-Lei n.º 2.848, de 7 de dezembro de 1940, e a Lei n.º 8.072, de 25 de julho de 1990, para incluir entre os crimes hediondos o desvio de recursos públicos repassados para o combate a epidemias e pandemias, e dá outras providências. ",2020-05-14T13:20:00Z,camara,camara,Félix Mendonça Júnior,BA,PDT,Urgência,Plenário,NA,NA,691
2244905,PL,1673,"Estende o auxílio emergencial, instituído pela Lei nº 13.982, de 2 de abril de 2020, para beneficiar cadastrados no Cadastro Nacional da Agricultura Familiar (CAF) e agricultores familiares de Municípios em estado de calamidade pública ou em situação de emergência devido a fatores climáticos em data que especifica. ",2020-04-07T15:28:00Z,camara,camara,Heitor Schuch,RS,PSB,Urgência,Plenário,NA,NA,692
142395,PL,1985,"Dispõe sobre a permanência do profissional fisioterapeuta nos Centros de Terapia Intensiva (CTIs) adulto, pediátrico e neonatal.",2020-06-04T00:00:00Z,senado,camara,Câmara dos Deputados  ,NA,NA,Ordinária,Plenário,NA,NA,693
142078,PL,2838,"Altera a Lei nº 11.196, de 21 de Novembro de 2005 – Lei do Bem.",2020-05-22T00:00:00Z,senado,senado,Izalci Lucas PSDB / DF,NA,NA,Ordinária,Plenário,NA,NA,694
142075,PLP,133,"Institui transferências obrigatórias da União para os Estados, o Distrito Federal e os Municípios, por prazo ou fato determinado, e declara atendida a regra de cessação contida no § 2º no art. 91 do Ato das Disposições Constitucionais Transitórias.",2020-05-22T00:00:00Z,senado,senado,Wellington Fagundes PL / MT,NA,NA,Ordinária,Plenário,NA,NA,695
141969,PL,2707,"Altera a Lei nº 11.196, de 2005, para permitir que o excedente do percentual dos dispêndios com pesquisa tecnológica excluído do lucro líquido das empresas possa ser aproveitado em períodos de apuração posteriores.",2020-05-15T00:00:00Z,senado,senado,Izalci Lucas PSDB / DF,NA,NA,Ordinária,Plenário,NA,NA,696
141797,PL,2354,Dispõe sobre os requisitos de fabricação e comercialização de ventiladores pulmonares durante o período em que perdurar a situação de emergência de saúde pública de importância internacional decorrente do novo coronavírus.,2020-05-04T00:00:00Z,senado,senado,Dário Berger MDB / SC,NA,NA,Ordinária,Plenário,NA,NA,697
2250604,PL,2184,"Dispõe sobre as relações financeiras entre a União e o Banco Central do Brasil, em contexto de calamidade pública decorrente da pandemia de coronavírus (Covid-19). Altera a Lei nº 13.828, de 2019.",2020-04-27T11:00:00Z,camara,camara,Paulo Teixeira,SP,PT,Indefinido,Indefinido,NA,NA,699
2251066,PL,2325,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para assegurar a continuidade do pagamento do seguro-desemprego pelo tempo de duração do estado de emergência pública causada pelo SARS-CoV-2 (Covid-19). ",2020-04-30T14:41:00Z,camara,camara,Flaviano Melo,AC,MDB,Indefinido,Indefinido,NA,NA,700
2250384,PL,2097,"Altera a Lei 10.836, de 09 de janeiro de 2004, que cria o Programa Bolsa Família, para dispor sobre o pagamento do beneficio financeiro relativo ao mês de dezembro como abono natalino. ",2020-04-22T18:14:00Z,camara,camara,Hildo Rocha,MA,MDB,Indefinido,Indefinido,NA,NA,701
2252167,PL,2557,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal) para duplicar as penas de crimes contra a administração pública quando estes forem praticados por ocasião de estado de calamidade causado por pandemia e  a Lei nº 8.072, de 25 de julho de 1990 (Lei de Crimes Hediondos), para tornar tais condutas crimes hediondos. ",2020-05-12T09:45:00Z,camara,camara,Bia Cavassa+Mara Rocha+Rose Modesto,MS+AC+MS,PSDB+PSDB+PSDB,Urgência,Plenário,NA,NA,705
2252785,PL,2683,"Altera o art. 171, do Decreto-lei n° 2.848, de 7 de dezembro de 1940, o Código Penal Brasileiro, para inserir no ordenamento jurídico pátrio um novo tipo penal de estelionato qualificado e, assim, prever uma punição mais rigorosa para este crime quando for cometido durante estado de calamidade pública ou mediante o emprego de fraude que envolva programas ou benefícios sociais públicos. ",2020-05-14T19:02:00Z,camara,camara,Guilherme Derrite+Major Fabiana,SP+RJ,PP+PSL,Indefinido,Indefinido,NA,NA,706
2255211,PLP,167,"Autoriza a utilização do superávit de fundos públicos federais para os fins que especifica, durante o estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020. ",2020-06-16T11:58:00Z,camara,camara,Léo Moraes,RO,PODE,Urgência,Plenário,NA,NA,707
2242565,PL,1347,"Dispõe sobre ações, medidas e diretrizes acerca do enfrentamento ao Coronavírus (COVID-19) no intuito de conceder seguro desemprego nos termos que especifica e dá outras providências ",2020-03-31T19:23:00Z,camara,camara,João H. Campos,PE,PSB,Indefinido,Indefinido,NA,NA,708
2242160,PL,1099,"Acrescenta artigo à Lei nº 13.979, de 6 de fevereiro de 2020, para permitir a extensão do benefício do Seguro Desemprego como medida de enfrentamento da emergência em saúde pública decorrente do coronavírus responsável pelo surto de 2019. ",2020-03-26T16:15:00Z,camara,camara,Flávia Arruda,DF,PL,Indefinido,Indefinido,NA,NA,709
2254698,MPV,978,"Abre crédito extraordinário, em favor de Transferências a Estados, Distrito Federal e Municípios, no valor de R$ 60.189.488.452,00, para o fim que especifica, e dá outras providências. ",2020-06-04T10:38:00Z,camara,camara,Poder Executivo,NA,NA,Urgência,Plenário,NA,NA,710
142361,MPV,978,"Abre crédito extraordinário, em favor de Transferências a Estados, Distrito Federal e Municípios, no valor de R$ 60.189.488.452,00, para o fim que especifica, e dá outras providências.",2020-06-04T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,710
142360,MPV,977,"Abre crédito extraordinário, em favor de Encargos Financeiros da União, no valor de R$ 20.000.000.000,00, para o fim que especifica, e dá outras providências.",2020-06-04T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,711
2255588,MPV,984,"Altera a Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto, e a Lei nº 10.671, de 15 de maio de 2003, que dispõe sobre o Estatuto de Defesa do Torcedor, e dá outras providências, em razão da emergência de saúde pública de importância internacional decorrente da pandemia da covid-19, de que trata a Lei nº 13.979, de 6 de fevereiro de  2020. ",2020-06-18T13:24:00Z,camara,camara,Poder Executivo,NA,NA,Urgência,Plenário,NA,NA,712
142594,MPV,984,"Altera a Lei nº 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto, e a Lei nº 10.671, de 15 de maio de 2003, que dispõe sobre o Estatuto de Defesa do Torcedor, e dá outras providências, em razão da emergência de saúde pública de importância internacional decorrente da pandemia da covid-19, de que trata a Lei nº 13.979, de 6 de fevereiro de 2020.",2020-06-18T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,712
142153,MPV,973,"Altera a Lei nº 11.508, de 20 de julho de 2007, que dispõe sobre o regime tributário, cambial e administrativo das Zonas de Processamento de Exportação.",2020-05-28T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,713
142131,MPV,972,"Abre crédito extraordinário, em favor de Encargos Financeiros da União, no valor de R$ 15.900.000.000,00, para o fim que especifica e dá outras providências.",2020-05-27T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,714
142263,MPV,975,"Institui o Programa Emergencial de Acesso a Crédito e altera a Lei nº 12.087, de 11 de novembro de 2009, e a Lei nº 13.999, de 18 de maio de 2020.",2020-06-02T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,715
142171,MPV,974,Autoriza a prorrogação de contratos por tempo determinado no âmbito do Ministério da Saúde.,2020-05-28T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,716
2254694,MPV,976,"Abre crédito extraordinário, em favor do Ministério da Saúde, no valor de R$ 4.489.224.000,00, para o fim que especifica ",2020-06-04T09:57:00Z,camara,camara,Poder Executivo,NA,NA,Urgência,Plenário,NA,NA,717
142359,MPV,976,"Abre crédito extraordinário, em favor do Ministério da Saúde, no valor de R$ 4.489.224.000,00, para o fim que especifica.",2020-06-04T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,717
2255096,MPV,980,"Altera a Lei nº 13.844, de 18 de junho de 2019, para criar o Ministério da Ciência, Tecnologia e Inovações e o Ministério das Comunicações. ",2020-06-10T09:55:00Z,camara,camara,Poder Executivo,NA,NA,Urgência,Plenário,NA,NA,718
142490,MPV,980,"Altera a Lei nº 13.844, de 18 de junho de 2019, para criar o Ministério da Ciência, Tecnologia e Inovações e o Ministério das Comunicações.",2020-06-10T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,718
142499,MPV,982,Dispõe sobre a conta do tipo poupança social digital.,2020-06-13T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,719
142535,MPV,983,Dispõe sobre as assinaturas eletrônicas em comunicações com entes públicos e em questões de saúde e sobre as licenças de softwares desenvolvidos por entes públicos.,2020-06-17T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,720
2253691,MPV,970,"Abre crédito extraordinário, em favor dos Ministérios da Saúde e da Cidadania, no valor de R$ 29.058.260.654,00, para os fins que especifica e dá outras providências ",2020-05-26T10:34:00Z,camara,camara,Poder Executivo,NA,NA,Urgência,Plenário,NA,NA,721
142119,MPV,970,"Abre crédito extraordinário, em favor dos Ministérios da Saúde e da Cidadania, no valor de R$ 29.058.260.654,00, para os fins que especifica e dá outras providências.",2020-05-26T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,721
2253827,MPV,971,"Aumenta a remuneração da Polícia Militar, do Corpo de Bombeiros Militar e da Polícia Civil do Distrito Federal e da Polícia Militar e do Corpo de Bombeiros Militar dos Extintos Territórios Federais e altera as regras de cessão da Polícia Militar, do Corpo de Bombeiros Militar e da Polícia Civil do Distrito Federal ",2020-05-26T22:16:00Z,camara,camara,Poder Executivo,NA,NA,Urgência,Plenário,NA,NA,722
142128,MPV,971,"Aumenta a remuneração da Polícia Militar, do Corpo de Bombeiros Militar e da Polícia Civil do Distrito Federal e da Polícia Militar e do Corpo de Bombeiros Militar dos Extintos Territórios Federais e altera as regras de cessão da Polícia Militar, do Corpo de Bombeiros Militar e da Polícia Civil do Distrito Federal.",2020-05-26T00:00:00Z,senado,camara,Presidência da República  ,NA,NA,Urgência,Plenário,NA,NA,722
2253316,PL,2788,Dispõe sobre abertura de locais destinados a culto religioso em período de calamidade publica ,2020-05-20T16:25:00Z,camara,camara,Manuel Marcos,AC,REPUBLICANOS,Prioridade,Conclusiva,NA,NA,725
2255045,PL,3263,"Modifica a Lei nº 13.979, de 6 de fevereiro de 2020, para estabelecer as igrejas e os templos de culto de qualquer religião como atividades essenciais durante a vigência do período de emergência de saúde pública de importância internacional decretado em decorrência do surto de coronavírus. ",2020-06-10T17:13:00Z,camara,camara,Luis Miranda,DF,DEM,Prioridade,Conclusiva,NA,NA,726
2247967,PL,1813,"Dispõe sobre a necessidade de antecipar o gozo de feriados federais, estaduais, distritais e municipais durante o plano de contingência do novo coronavírus, emergência em saúde pública, e qualquer decreto de calamidade pública em âmbito nacional. ",2020-04-13T13:59:00Z,camara,camara,Patricia Ferraz,AP,PODE,Urgência,Plenário,NA,NA,728
2252018,PL,2502,"Acrescenta dispositivos à Lei nº 9.093, de 12 de setembro de 1995, que dispõe sobre feriados. ",2020-05-08T16:19:00Z,camara,camara,Danrlei de Deus Hinterholz,RS,PSD,Urgência,Plenário,NA,NA,729
2242663,PL,1396,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para destinar ao Fundo Nacional de Saúde percentuais destinados para o pagamento de prêmios das loterias federais que especifica, para fins de financiamento das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente da pandemia provocada pelo coronavírus (Covid-19). ",2020-04-01T13:48:00Z,camara,camara,Cássio Andrade,PA,PSB,Indefinido,Indefinido,NA,NA,730
2250939,PL,2310,"Altera o art. 1º, caput, da Lei nº 8.072, de 1990, para incluir no rol de crimes hediondos os crimes de peculato, emprego irregular de verbas ou rendas públicas, concussão, corrupção passiva, prevaricação, tráfico de influência e corrupção ativa, quando envolver dinheiro, valor ou qualquer outro bem destinado ao enfrentamento da emergência de saúde pública de importância internacional decorrente da Doença pelo Novo Coronavírus 2019 (COVID-19). ",2020-04-29T18:27:00Z,camara,camara,Léo Moraes,RO,PODE,Ordinária,Plenário,NA,NA,731
2251583,PL,2394,"Autoriza, aos profissionais da área da saúde, o exercício da profissão à distância por meio de tecnologias, na forma que especifica. ",2020-05-05T12:31:00Z,camara,camara,Adriana Ventura,SP,NOVO,Indefinido,Indefinido,NA,NA,732
2242198,PL,1129,"Estabelece que, enquanto perdurar o estado de calamidade causado pelo novo coronavírus, o percentual de 7% (cinco por cento) dos recursos arrecadados com todos os concursos de prognósticos seja repassado ao Programa Nacional de Alimentação Escolar (Pnae) e o Fundo Nacional de Saúde (FNS) ",2020-03-27T11:57:00Z,camara,camara,Jose Mario Schreiner,GO,DEM,Indefinido,Indefinido,NA,NA,733
2249875,PL,1970,"Altera a Lei nº 9.656, de 3 junho de 1998, para exigir da Agência Nacional de Saúde Suplementar (ANS) autorização prévia do reajuste de preços dos planos e seguros de saúde coletivos, para dispor sobre critérios de reajuste preço nos contratos individuais e coletivos e disponibilização de avaliação das operadoras. ",2020-04-16T16:53:00Z,camara,camara,Eduardo da Fonte,PE,PP,Indefinido,Indefinido,NA,NA,734
2244957,PL,1703,"""Altera a Lei nº 13.982, de 2 de abril de 2020, para vedar o desconto dos valores do benefício de Renda Básica de Cidadania Emergencial para a quitação de dívidas preexistentes com instituições bancárias"". ",2020-04-07T22:35:00Z,camara,camara,Alencar Santana Braga,SP,PT,Indefinido,Indefinido,NA,NA,735
2251918,PL,2455,"Suspende temporariamente a cobrança das parcelas relativas a contrato de financiamento habitacional celebrado no âmbito do Programa Minha Casa, Minha Vida - PMCMV, instituído pela Lei nº 11.977, de 7 de julho de 2009, pelo Sistema Financeiro Imobiliário, instituído pela Lei nº 9.514, de 20 de novembro de 1197, e pelo Sistema Financeiro da Habitação, instituído pela Lei nº 4.380, de 21 de agosto de 1964, nos termos em que específica e dá outras providências. ",2020-05-07T09:38:00Z,camara,camara,Alessandro Molon+Bira do Pindaré+Cássio Andrade+Danilo Cabral+Denis Bezerra+Elias Vaz+João H. Campos+Júlio Delgado+Lídice da Mata+Marcelo Nilo+Mauro Nazif+Rosana Valle+Ted Conti+Vilson da Fetaemg,RJ+MA+PA+PE+CE+GO+PE+MG+BA+BA+RO+SP+ES+MG,PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB+PSB,Indefinido,Indefinido,NA,NA,736
2251888,PL,2446,"Altera a Lei nº 6.367 de 19 de outubro de 1976, que dispõe sobre o seguro de acidentes do trabalho a cargo do INPS para incluir como doença ocupacional o trabalhador contaminado pelo Coronavírus - COVID-19 e dá outras providências. ",2020-05-06T18:08:00Z,camara,camara,Rejane Dias,PI,PT,Indefinido,Indefinido,NA,NA,737
